"time","rdd_blocks","executor"
"2021-07-24 22:11:07.565+00",8800,"1"
"2021-07-24 22:11:12.565+00",43,"0"
"2021-07-24 22:11:12.565+00",9189,"1"
"2021-07-24 22:11:17.565+00",8831,"1"
"2021-07-24 22:11:17.565+00",42,"0"
"2021-07-24 22:11:22.565+00",43,"0"
"2021-07-24 22:11:22.565+00",9211,"1"
"2021-07-24 22:11:27.565+00",8930,"1"
"2021-07-24 22:11:27.565+00",43,"0"
"2021-07-24 22:11:32.565+00",43,"0"
"2021-07-24 22:11:32.565+00",9230,"1"
"2021-07-24 22:11:37.565+00",8845,"1"
"2021-07-24 22:11:37.565+00",43,"0"
"2021-07-24 22:11:42.565+00",43,"0"
"2021-07-24 22:11:42.565+00",9124,"1"
"2021-07-24 22:11:47.565+00",8767,"1"
"2021-07-24 22:11:47.565+00",42,"0"
"2021-07-24 22:11:52.565+00",43,"0"
"2021-07-24 22:11:52.565+00",9195,"1"
"2021-07-24 22:11:57.565+00",42,"0"
"2021-07-24 22:11:57.565+00",8945,"1"
"2021-07-24 22:12:02.565+00",9250,"1"
"2021-07-24 22:12:02.565+00",43,"0"
"2021-07-24 22:12:07.565+00",8751,"1"
"2021-07-24 22:12:07.565+00",42,"0"
"2021-07-24 22:12:12.565+00",43,"0"
"2021-07-24 22:12:12.565+00",9076,"1"
"2021-07-24 22:12:17.565+00",44,"0"
"2021-07-24 22:12:17.565+00",8703,"1"
"2021-07-24 22:12:22.565+00",43,"0"
"2021-07-24 22:12:22.565+00",9189,"1"
"2021-07-24 22:12:27.565+00",9024,"1"
"2021-07-24 22:12:27.565+00",42,"0"
"2021-07-24 22:12:32.565+00",43,"0"
"2021-07-24 22:12:32.565+00",9371,"1"
"2021-07-24 22:12:37.565+00",8878,"1"
"2021-07-24 22:12:37.565+00",42,"0"
"2021-07-24 22:12:42.565+00",43,"0"
"2021-07-24 22:12:42.565+00",9236,"1"
"2021-07-24 22:12:47.565+00",42,"0"
"2021-07-24 22:12:47.565+00",8892,"1"
"2021-07-24 22:12:52.565+00",9342,"1"
"2021-07-24 22:12:52.565+00",43,"0"
"2021-07-24 22:12:57.565+00",44,"0"
"2021-07-24 22:12:57.565+00",9527,"1"
"2021-07-24 22:13:02.565+00",7405,"1"
"2021-07-24 22:13:02.565+00",41,"0"
"2021-07-24 22:13:07.565+00",5443,"1"
"2021-07-24 22:13:07.565+00",41,"0"
"2021-07-24 22:13:12.565+00",41,"0"
"2021-07-24 22:13:12.565+00",2853,"1"
"2021-07-24 22:13:17.565+00",764,"1"
"2021-07-24 22:13:17.565+00",41,"0"
"2021-07-24 22:13:22.565+00",566,"1"
"2021-07-24 22:13:22.565+00",41,"0"
"2021-07-24 22:13:27.565+00",41,"0"
"2021-07-24 22:13:27.565+00",566,"1"
"2021-07-24 22:13:32.565+00",41,"0"
"2021-07-24 22:13:32.565+00",566,"1"
"2021-07-24 22:13:37.565+00",41,"0"
"2021-07-24 22:13:37.565+00",566,"1"
"2021-07-24 22:13:42.565+00",41,"1"
"2021-07-24 22:13:42.565+00",41,"0"
"2021-07-24 22:13:47.565+00",41,"0"
"2021-07-24 22:13:47.565+00",41,"1"
"2021-07-24 22:13:52.565+00",573,"1"
"2021-07-24 22:13:52.565+00",41,"0"
"2021-07-24 22:13:57.565+00",2495,"1"
"2021-07-24 22:13:57.565+00",42,"0"
"2021-07-24 22:14:02.565+00",43,"0"
"2021-07-24 22:14:02.565+00",4343,"1"
"2021-07-24 22:14:07.565+00",43,"0"
"2021-07-24 22:14:07.565+00",6913,"1"
"2021-07-24 22:14:12.565+00",8290,"1"
"2021-07-24 22:14:12.565+00",43,"0"
"2021-07-24 22:14:17.565+00",9332,"1"
"2021-07-24 22:14:17.565+00",42,"0"
"2021-07-24 22:14:22.565+00",43,"0"
"2021-07-24 22:14:22.565+00",9481,"1"
"2021-07-24 22:14:27.565+00",43,"0"
"2021-07-24 22:14:27.565+00",9496,"1"
"2021-07-24 22:14:32.565+00",9488,"1"
"2021-07-24 22:14:32.565+00",43,"0"
"2021-07-24 22:14:37.565+00",9522,"1"
"2021-07-24 22:14:37.565+00",45,"0"
"2021-07-24 22:14:42.565+00",43,"0"
"2021-07-24 22:14:42.565+00",9371,"1"
"2021-07-24 22:14:47.565+00",43,"0"
"2021-07-24 22:14:47.565+00",8896,"1"
"2021-07-24 22:14:52.565+00",9341,"1"
"2021-07-24 22:14:52.565+00",43,"0"
"2021-07-24 22:14:57.565+00",42,"0"
"2021-07-24 22:14:57.565+00",8817,"1"
"2021-07-24 22:15:02.565+00",9342,"1"
"2021-07-24 22:15:02.565+00",43,"0"
"2021-07-24 22:15:07.565+00",42,"0"
"2021-07-24 22:15:07.565+00",8820,"1"
"2021-07-24 22:15:12.565+00",9093,"1"
"2021-07-24 22:15:12.565+00",43,"0"
"2021-07-24 22:15:17.565+00",42,"0"
"2021-07-24 22:15:17.565+00",8671,"1"
"2021-07-24 22:15:22.565+00",9110,"1"
"2021-07-24 22:15:22.565+00",43,"0"
"2021-07-24 22:15:27.565+00",8859,"1"
"2021-07-24 22:15:27.565+00",42,"0"
"2021-07-24 22:15:32.565+00",43,"0"
"2021-07-24 22:15:32.565+00",9243,"1"
"2021-07-24 22:15:37.565+00",42,"0"
"2021-07-24 22:15:37.565+00",8899,"1"
"2021-07-24 22:15:42.565+00",43,"0"
"2021-07-24 22:15:42.565+00",9188,"1"
"2021-07-24 22:15:47.565+00",43,"0"
"2021-07-24 22:15:47.565+00",9246,"1"
"2021-07-24 22:15:52.565+00",9451,"1"
"2021-07-24 22:15:52.565+00",43,"0"
"2021-07-24 22:15:57.565+00",9461,"1"
"2021-07-24 22:15:57.565+00",43,"0"
"2021-07-24 22:16:02.565+00",43,"0"
"2021-07-24 22:16:02.565+00",9712,"1"
"2021-07-24 22:16:07.567+00",9522,"1"
"2021-07-24 22:16:07.567+00",43,"0"
"2021-07-24 22:16:12.565+00",43,"0"
"2021-07-24 22:16:12.565+00",9651,"1"
"2021-07-24 22:16:17.565+00",9389,"1"
"2021-07-24 22:16:17.565+00",44,"0"
"2021-07-24 22:16:22.565+00",9675,"1"
"2021-07-24 22:16:22.565+00",43,"0"
"2021-07-24 22:16:27.565+00",43,"0"
"2021-07-24 22:16:27.565+00",9576,"1"
"2021-07-24 22:16:32.565+00",43,"0"
"2021-07-24 22:16:32.565+00",9703,"1"
"2021-07-24 22:16:37.565+00",9441,"1"
"2021-07-24 22:16:37.565+00",43,"0"
"2021-07-24 22:16:42.565+00",43,"0"
"2021-07-24 22:16:42.565+00",9667,"1"
"2021-07-24 22:16:47.565+00",9781,"1"
"2021-07-24 22:16:47.565+00",44,"0"
"2021-07-24 22:16:52.565+00",9601,"1"
"2021-07-24 22:16:52.565+00",43,"0"
"2021-07-24 22:16:57.565+00",43,"0"
"2021-07-24 22:16:57.565+00",9466,"1"
"2021-07-24 22:17:02.565+00",9436,"1"
"2021-07-24 22:17:02.565+00",43,"0"
"2021-07-24 22:17:07.565+00",9083,"1"
"2021-07-24 22:17:07.565+00",42,"0"
"2021-07-24 22:17:12.565+00",9266,"1"
"2021-07-24 22:17:12.565+00",43,"0"
"2021-07-24 22:17:17.565+00",43,"0"
"2021-07-24 22:17:17.565+00",9156,"1"
"2021-07-24 22:17:22.565+00",43,"0"
"2021-07-24 22:17:22.565+00",9253,"1"
"2021-07-24 22:17:27.565+00",42,"0"
"2021-07-24 22:17:27.565+00",8905,"1"
"2021-07-24 22:17:32.565+00",9355,"1"
"2021-07-24 22:17:32.565+00",43,"0"
"2021-07-24 22:17:37.565+00",42,"0"
"2021-07-24 22:17:37.565+00",8870,"1"
"2021-07-24 22:17:42.565+00",43,"0"
"2021-07-24 22:17:42.565+00",9310,"1"
"2021-07-24 22:17:47.565+00",43,"0"
"2021-07-24 22:17:47.565+00",9307,"1"
"2021-07-24 22:17:52.565+00",9505,"1"
"2021-07-24 22:17:52.565+00",43,"0"
"2021-07-24 22:17:57.565+00",9331,"1"
"2021-07-24 22:17:57.565+00",44,"0"
"2021-07-24 22:18:02.565+00",8714,"1"
"2021-07-24 22:18:02.565+00",43,"0"
"2021-07-24 22:18:07.565+00",6591,"1"
"2021-07-24 22:18:07.565+00",44,"0"
"2021-07-24 22:18:12.565+00",43,"0"
"2021-07-24 22:18:12.565+00",5721,"1"
"2021-07-24 22:18:17.565+00",42,"0"
"2021-07-24 22:18:17.565+00",4922,"1"
"2021-07-24 22:18:22.565+00",6136,"1"
"2021-07-24 22:18:22.565+00",43,"0"
"2021-07-24 22:18:27.565+00",8069,"1"
"2021-07-24 22:18:27.565+00",43,"0"
"2021-07-24 22:18:32.565+00",43,"0"
"2021-07-24 22:18:32.565+00",9485,"1"
"2021-07-24 22:18:37.565+00",44,"0"
"2021-07-24 22:18:37.565+00",10468,"1"
"2021-07-24 22:18:42.565+00",10117,"1"
"2021-07-24 22:18:42.565+00",43,"0"
"2021-07-24 22:18:47.565+00",9901,"1"
"2021-07-24 22:18:47.565+00",44,"0"
"2021-07-24 22:18:52.565+00",43,"0"
"2021-07-24 22:18:52.565+00",9554,"1"
"2021-07-24 22:18:57.565+00",7026,"1"
"2021-07-24 22:18:57.565+00",41,"0"
"2021-07-24 22:19:02.565+00",41,"0"
"2021-07-24 22:19:02.565+00",4961,"1"
"2021-07-24 22:19:07.565+00",2967,"1"
"2021-07-24 22:19:07.565+00",41,"0"
"2021-07-24 22:19:12.565+00",593,"1"
"2021-07-24 22:19:12.565+00",41,"0"
"2021-07-24 22:19:17.565+00",41,"0"
"2021-07-24 22:19:17.565+00",41,"1"
"2021-07-24 22:19:22.565+00",41,"0"
"2021-07-24 22:19:22.565+00",576,"1"
"2021-07-24 22:19:27.565+00",41,"0"
"2021-07-24 22:19:27.565+00",576,"1"
"2021-07-24 22:19:32.565+00",41,"0"
"2021-07-24 22:19:32.565+00",576,"1"
"2021-07-24 22:19:37.565+00",1122,"1"
"2021-07-24 22:19:37.565+00",42,"0"
"2021-07-24 22:19:42.565+00",43,"0"
"2021-07-24 22:19:42.565+00",2471,"1"
"2021-07-24 22:19:47.565+00",43,"0"
"2021-07-24 22:19:47.565+00",4940,"1"
"2021-07-24 22:19:52.565+00",43,"0"
"2021-07-24 22:19:52.565+00",7100,"1"
"2021-07-24 22:19:57.565+00",43,"0"
"2021-07-24 22:19:57.565+00",9613,"1"
"2021-07-24 22:20:02.565+00",43,"0"
"2021-07-24 22:20:02.565+00",9612,"1"
"2021-07-24 22:20:07.565+00",9426,"1"
"2021-07-24 22:20:07.565+00",43,"0"
"2021-07-24 22:20:12.565+00",43,"0"
"2021-07-24 22:20:12.565+00",9340,"1"
"2021-07-24 22:20:17.565+00",43,"0"
"2021-07-24 22:20:17.565+00",9094,"1"
"2021-07-24 22:20:22.565+00",43,"0"
"2021-07-24 22:20:22.565+00",9336,"1"
"2021-07-24 22:20:27.565+00",9475,"1"
"2021-07-24 22:20:27.565+00",44,"0"
"2021-07-24 22:20:32.565+00",43,"0"
"2021-07-24 22:20:32.565+00",9448,"1"
"2021-07-24 22:20:37.565+00",9340,"1"
"2021-07-24 22:20:37.565+00",43,"0"
"2021-07-24 22:20:42.565+00",9444,"1"
"2021-07-24 22:20:42.565+00",43,"0"
"2021-07-24 22:20:47.565+00",43,"0"
"2021-07-24 22:20:47.565+00",9084,"1"
"2021-07-24 22:20:52.565+00",9196,"1"
"2021-07-24 22:20:52.565+00",43,"0"
"2021-07-24 22:20:57.565+00",45,"0"
"2021-07-24 22:20:57.565+00",8551,"1"
"2021-07-24 22:21:02.565+00",43,"0"
"2021-07-24 22:21:02.565+00",8882,"1"
"2021-07-24 22:21:07.565+00",44,"0"
"2021-07-24 22:21:07.565+00",8419,"1"
"2021-07-24 22:21:12.571+00",43,"0"
"2021-07-24 22:21:12.571+00",8773,"1"
"2021-07-24 22:21:17.565+00",42,"0"
"2021-07-24 22:21:17.565+00",8417,"1"
"2021-07-24 22:21:22.565+00",8858,"1"
"2021-07-24 22:21:22.565+00",43,"0"
"2021-07-24 22:21:27.565+00",43,"0"
"2021-07-24 22:21:27.565+00",8516,"1"
"2021-07-24 22:21:32.565+00",43,"0"
"2021-07-24 22:21:32.565+00",8967,"1"
"2021-07-24 22:21:37.565+00",8478,"1"
"2021-07-24 22:21:37.565+00",42,"0"
"2021-07-24 22:21:42.565+00",43,"0"
"2021-07-24 22:21:42.565+00",8774,"1"
"2021-07-24 22:21:47.565+00",42,"0"
"2021-07-24 22:21:47.565+00",8629,"1"
"2021-07-24 22:21:52.565+00",8812,"1"
"2021-07-24 22:21:52.565+00",43,"0"
"2021-07-24 22:21:57.565+00",8609,"1"
"2021-07-24 22:21:57.565+00",43,"0"
"2021-07-24 22:22:02.565+00",43,"0"
"2021-07-24 22:22:02.565+00",8978,"1"
"2021-07-24 22:22:07.565+00",8503,"1"
"2021-07-24 22:22:07.565+00",43,"0"
"2021-07-24 22:22:12.565+00",43,"0"
"2021-07-24 22:22:12.565+00",8817,"1"
"2021-07-24 22:22:17.565+00",8417,"1"
"2021-07-24 22:22:17.565+00",43,"0"
"2021-07-24 22:22:22.565+00",43,"0"
"2021-07-24 22:22:22.565+00",8872,"1"
"2021-07-24 22:22:27.565+00",8663,"1"
"2021-07-24 22:22:27.565+00",42,"0"
"2021-07-24 22:22:32.565+00",43,"0"
"2021-07-24 22:22:32.565+00",9142,"1"
"2021-07-24 22:22:37.565+00",8811,"1"
"2021-07-24 22:22:37.565+00",45,"0"
"2021-07-24 22:22:42.565+00",9069,"1"
"2021-07-24 22:22:42.565+00",43,"0"
"2021-07-24 22:22:47.565+00",9117,"1"
"2021-07-24 22:22:47.565+00",44,"0"
"2021-07-24 22:22:52.565+00",9079,"1"
"2021-07-24 22:22:52.565+00",43,"0"
"2021-07-24 22:22:57.565+00",43,"0"
"2021-07-24 22:22:57.565+00",8913,"1"
"2021-07-24 22:23:02.565+00",9178,"1"
"2021-07-24 22:23:02.565+00",43,"0"
"2021-07-24 22:23:07.565+00",44,"0"
"2021-07-24 22:23:07.565+00",9235,"1"
"2021-07-24 22:23:12.565+00",43,"0"
"2021-07-24 22:23:12.565+00",9145,"1"
"2021-07-24 22:23:17.565+00",9005,"1"
"2021-07-24 22:23:17.565+00",43,"0"
"2021-07-24 22:23:22.565+00",43,"0"
"2021-07-24 22:23:22.565+00",9096,"1"
"2021-07-24 22:23:27.565+00",43,"0"
"2021-07-24 22:23:27.565+00",8970,"1"
"2021-07-24 22:23:32.565+00",43,"0"
"2021-07-24 22:23:32.565+00",9206,"1"
"2021-07-24 22:23:37.565+00",8675,"1"
"2021-07-24 22:23:37.565+00",43,"0"
"2021-07-24 22:23:42.565+00",43,"0"
"2021-07-24 22:23:42.565+00",9026,"1"
"2021-07-24 22:23:47.565+00",8467,"1"
"2021-07-24 22:23:47.565+00",42,"0"
"2021-07-24 22:23:52.565+00",8873,"1"
"2021-07-24 22:23:52.565+00",43,"0"
"2021-07-24 22:23:57.565+00",42,"0"
"2021-07-24 22:23:57.565+00",8800,"1"
"2021-07-24 22:24:02.565+00",43,"0"
"2021-07-24 22:24:02.565+00",8902,"1"
"2021-07-24 22:24:07.574+00",42,"0"
"2021-07-24 22:24:07.574+00",8481,"1"
"2021-07-24 22:24:12.565+00",8890,"1"
"2021-07-24 22:24:12.565+00",43,"0"
"2021-07-24 22:24:17.565+00",8881,"1"
"2021-07-24 22:24:17.565+00",44,"0"
"2021-07-24 22:24:22.565+00",43,"0"
"2021-07-24 22:24:22.565+00",8981,"1"
"2021-07-24 22:24:27.565+00",8655,"1"
"2021-07-24 22:24:27.565+00",42,"0"
"2021-07-24 22:24:32.565+00",43,"0"
"2021-07-24 22:24:32.565+00",9084,"1"
"2021-07-24 22:24:37.565+00",8569,"1"
"2021-07-24 22:24:37.565+00",43,"0"
"2021-07-24 22:24:42.565+00",6162,"1"
"2021-07-24 22:24:42.565+00",41,"0"
"2021-07-24 22:24:47.565+00",4304,"1"
"2021-07-24 22:24:47.565+00",41,"0"
"2021-07-24 22:24:52.565+00",2414,"1"
"2021-07-24 22:24:52.565+00",41,"0"
"2021-07-24 22:24:57.565+00",605,"1"
"2021-07-24 22:24:57.565+00",41,"0"
"2021-07-24 22:25:02.565+00",41,"0"
"2021-07-24 22:25:02.565+00",605,"1"
"2021-07-24 22:25:07.565+00",605,"1"
"2021-07-24 22:25:07.565+00",41,"0"
"2021-07-24 22:25:12.565+00",41,"1"
"2021-07-24 22:25:12.565+00",41,"0"
"2021-07-24 22:25:17.565+00",41,"0"
"2021-07-24 22:25:17.565+00",41,"1"
"2021-07-24 22:25:22.565+00",606,"1"
"2021-07-24 22:25:22.565+00",41,"0"
"2021-07-24 22:25:27.57+00",41,"0"
"2021-07-24 22:25:27.57+00",606,"1"
"2021-07-24 22:25:32.565+00",606,"1"
"2021-07-24 22:25:32.565+00",41,"0"
"2021-07-24 22:25:37.565+00",606,"1"
"2021-07-24 22:25:37.565+00",41,"0"
"2021-07-24 22:25:42.565+00",41,"0"
"2021-07-24 22:25:42.565+00",41,"1"
"2021-07-24 22:25:47.565+00",41,"1"
"2021-07-24 22:25:47.565+00",41,"0"
"2021-07-24 22:25:52.565+00",41,"0"
"2021-07-24 22:25:52.565+00",617,"1"
"2021-07-24 22:25:57.565+00",617,"1"
"2021-07-24 22:25:57.565+00",41,"0"
"2021-07-24 22:26:02.565+00",41,"0"
"2021-07-24 22:26:02.565+00",617,"1"
"2021-07-24 22:26:07.565+00",41,"0"
"2021-07-24 22:26:07.565+00",617,"1"
"2021-07-24 22:26:12.565+00",41,"0"
"2021-07-24 22:26:12.565+00",41,"1"
"2021-07-24 22:26:17.565+00",41,"1"
"2021-07-24 22:26:17.565+00",41,"0"
"2021-07-24 22:26:22.565+00",589,"1"
"2021-07-24 22:26:22.565+00",41,"0"
"2021-07-24 22:26:27.565+00",589,"1"
"2021-07-24 22:26:27.565+00",41,"0"
"2021-07-24 22:26:32.565+00",1117,"1"
"2021-07-24 22:26:32.565+00",43,"0"
"2021-07-24 22:26:37.565+00",44,"0"
"2021-07-24 22:26:37.565+00",3341,"1"
"2021-07-24 22:26:42.565+00",43,"0"
"2021-07-24 22:26:42.565+00",5254,"1"
"2021-07-24 22:26:47.565+00",45,"0"
"2021-07-24 22:26:47.565+00",7793,"1"
"2021-07-24 22:26:52.565+00",9746,"1"
"2021-07-24 22:26:52.565+00",43,"0"
"2021-07-24 22:26:57.565+00",43,"0"
"2021-07-24 22:26:57.565+00",9431,"1"
"2021-07-24 22:27:02.565+00",43,"0"
"2021-07-24 22:27:02.565+00",9484,"1"
"2021-07-24 22:27:07.565+00",9269,"1"
"2021-07-24 22:27:07.565+00",43,"0"
"2021-07-24 22:27:12.565+00",9346,"1"
"2021-07-24 22:27:12.565+00",43,"0"
"2021-07-24 22:27:17.565+00",9212,"1"
"2021-07-24 22:27:17.565+00",43,"0"
"2021-07-24 22:27:22.565+00",9345,"1"
"2021-07-24 22:27:22.565+00",43,"0"
"2021-07-24 22:27:27.565+00",43,"0"
"2021-07-24 22:27:27.565+00",9289,"1"
"2021-07-24 22:27:32.565+00",9366,"1"
"2021-07-24 22:27:32.565+00",43,"0"
"2021-07-24 22:27:37.565+00",8822,"1"
"2021-07-24 22:27:37.565+00",42,"0"
"2021-07-24 22:27:42.565+00",43,"0"
"2021-07-24 22:27:42.565+00",9207,"1"
"2021-07-24 22:27:47.565+00",9180,"1"
"2021-07-24 22:27:47.565+00",44,"0"
"2021-07-24 22:27:52.565+00",9285,"1"
"2021-07-24 22:27:52.565+00",43,"0"
"2021-07-24 22:27:57.565+00",9408,"1"
"2021-07-24 22:27:57.565+00",44,"0"
"2021-07-24 22:28:02.565+00",43,"0"
"2021-07-24 22:28:02.565+00",9302,"1"
"2021-07-24 22:28:07.565+00",42,"0"
"2021-07-24 22:28:07.565+00",8706,"1"
"2021-07-24 22:28:12.565+00",43,"0"
"2021-07-24 22:28:12.565+00",9285,"1"
"2021-07-24 22:28:17.567+00",8693,"1"
"2021-07-24 22:28:17.567+00",42,"0"
"2021-07-24 22:28:22.565+00",9481,"1"
"2021-07-24 22:28:22.565+00",43,"0"
"2021-07-24 22:28:27.565+00",8483,"1"
"2021-07-24 22:28:27.565+00",42,"0"
"2021-07-24 22:28:32.565+00",43,"0"
"2021-07-24 22:28:32.565+00",8738,"1"
"2021-07-24 22:28:37.565+00",8657,"1"
"2021-07-24 22:28:37.565+00",43,"0"
"2021-07-24 22:28:42.565+00",43,"0"
"2021-07-24 22:28:42.565+00",8745,"1"
"2021-07-24 22:28:47.565+00",43,"0"
"2021-07-24 22:28:47.565+00",9554,"1"
"2021-07-24 22:28:52.565+00",9402,"1"
"2021-07-24 22:28:52.565+00",43,"0"
"2021-07-24 22:28:57.565+00",42,"0"
"2021-07-24 22:28:57.565+00",7509,"1"
"2021-07-24 22:29:02.565+00",43,"0"
"2021-07-24 22:29:02.565+00",6344,"1"
"2021-07-24 22:29:07.565+00",3966,"1"
"2021-07-24 22:29:07.565+00",42,"0"
"2021-07-24 22:29:12.574+00",43,"0"
"2021-07-24 22:29:12.574+00",4425,"1"
"2021-07-24 22:29:17.565+00",6107,"1"
"2021-07-24 22:29:17.565+00",44,"0"
"2021-07-24 22:29:22.565+00",7993,"1"
"2021-07-24 22:29:22.565+00",43,"0"
"2021-07-24 22:29:27.565+00",9562,"1"
"2021-07-24 22:29:27.565+00",43,"0"
"2021-07-24 22:29:32.565+00",10472,"1"
"2021-07-24 22:29:32.565+00",43,"0"
"2021-07-24 22:29:37.565+00",9989,"1"
"2021-07-24 22:29:37.565+00",44,"0"
"2021-07-24 22:29:42.565+00",43,"0"
"2021-07-24 22:29:42.565+00",10082,"1"
"2021-07-24 22:29:47.565+00",44,"0"
"2021-07-24 22:29:47.565+00",10033,"1"
"2021-07-24 22:29:52.565+00",9575,"1"
"2021-07-24 22:29:52.565+00",43,"0"
"2021-07-24 22:29:57.565+00",8863,"1"
"2021-07-24 22:29:57.565+00",42,"0"
"2021-07-24 22:30:02.565+00",43,"0"
"2021-07-24 22:30:02.565+00",9241,"1"
"2021-07-24 22:30:07.565+00",8692,"1"
"2021-07-24 22:30:07.565+00",42,"0"
"2021-07-24 22:30:12.565+00",8981,"1"
"2021-07-24 22:30:12.565+00",43,"0"
"2021-07-24 22:30:17.565+00",42,"0"
"2021-07-24 22:30:17.565+00",8680,"1"
"2021-07-24 22:30:22.565+00",43,"0"
"2021-07-24 22:30:22.565+00",9011,"1"
"2021-07-24 22:30:27.565+00",8800,"1"
"2021-07-24 22:30:27.565+00",42,"0"
"2021-07-24 22:30:32.565+00",9215,"1"
"2021-07-24 22:30:32.565+00",43,"0"
"2021-07-24 22:30:37.565+00",42,"0"
"2021-07-24 22:30:37.565+00",8881,"1"
"2021-07-24 22:30:42.565+00",9122,"1"
"2021-07-24 22:30:42.565+00",43,"0"
"2021-07-24 22:30:47.565+00",43,"0"
"2021-07-24 22:30:47.565+00",9118,"1"
"2021-07-24 22:30:52.565+00",9445,"1"
"2021-07-24 22:30:52.565+00",43,"0"
"2021-07-24 22:30:57.565+00",9624,"1"
"2021-07-24 22:30:57.565+00",43,"0"
"2021-07-24 22:31:02.565+00",43,"0"
"2021-07-24 22:31:02.565+00",9788,"1"
"2021-07-24 22:31:07.565+00",9664,"1"
"2021-07-24 22:31:07.565+00",43,"0"
"2021-07-24 22:31:12.565+00",43,"0"
"2021-07-24 22:31:12.565+00",9768,"1"
"2021-07-24 22:31:17.565+00",9450,"1"
"2021-07-24 22:31:17.565+00",44,"0"
"2021-07-24 22:31:22.565+00",9819,"1"
"2021-07-24 22:31:22.565+00",43,"0"
"2021-07-24 22:31:27.565+00",9632,"1"
"2021-07-24 22:31:27.565+00",43,"0"
"2021-07-24 22:31:32.565+00",9849,"1"
"2021-07-24 22:31:32.565+00",43,"0"
"2021-07-24 22:31:37.565+00",45,"0"
"2021-07-24 22:31:37.565+00",9501,"1"
"2021-07-24 22:31:42.565+00",43,"0"
"2021-07-24 22:31:42.565+00",9790,"1"
"2021-07-24 22:31:47.565+00",43,"0"
"2021-07-24 22:31:47.565+00",9024,"1"
"2021-07-24 22:31:52.565+00",43,"0"
"2021-07-24 22:31:52.565+00",9356,"1"
"2021-07-24 22:31:57.565+00",8581,"1"
"2021-07-24 22:31:57.565+00",42,"0"
"2021-07-24 22:32:02.569+00",43,"0"
"2021-07-24 22:32:02.569+00",8900,"1"
"2021-07-24 22:32:07.565+00",8549,"1"
"2021-07-24 22:32:07.565+00",42,"0"
"2021-07-24 22:32:12.573+00",43,"0"
"2021-07-24 22:32:12.573+00",8867,"1"
"2021-07-24 22:32:17.565+00",42,"0"
"2021-07-24 22:32:17.565+00",8627,"1"
"2021-07-24 22:32:22.565+00",8974,"1"
"2021-07-24 22:32:22.565+00",43,"0"
"2021-07-24 22:32:27.574+00",42,"0"
"2021-07-24 22:32:27.574+00",8707,"1"
"2021-07-24 22:32:32.565+00",9069,"1"
"2021-07-24 22:32:32.565+00",43,"0"
"2021-07-24 22:32:37.565+00",8663,"1"
"2021-07-24 22:32:37.565+00",43,"0"
"2021-07-24 22:32:42.565+00",8887,"1"
"2021-07-24 22:32:42.565+00",43,"0"
"2021-07-24 22:32:47.565+00",8545,"1"
"2021-07-24 22:32:47.565+00",42,"0"
"2021-07-24 22:32:52.565+00",43,"0"
"2021-07-24 22:32:52.565+00",9023,"1"
"2021-07-24 22:32:57.565+00",9285,"1"
"2021-07-24 22:32:57.565+00",44,"0"
"2021-07-24 22:33:02.565+00",43,"0"
"2021-07-24 22:33:02.565+00",9196,"1"
"2021-07-24 22:33:07.565+00",42,"0"
"2021-07-24 22:33:07.565+00",8670,"1"
"2021-07-24 22:33:12.565+00",9047,"1"
"2021-07-24 22:33:12.565+00",43,"0"
"2021-07-24 22:33:17.565+00",42,"0"
"2021-07-24 22:33:17.565+00",8548,"1"
"2021-07-24 22:33:22.565+00",9118,"1"
"2021-07-24 22:33:22.565+00",43,"0"
"2021-07-24 22:33:27.565+00",9371,"1"
"2021-07-24 22:33:27.565+00",45,"0"
"2021-07-24 22:33:32.565+00",43,"0"
"2021-07-24 22:33:32.565+00",9249,"1"
"2021-07-24 22:33:37.565+00",8722,"1"
"2021-07-24 22:33:37.565+00",42,"0"
"2021-07-24 22:33:42.565+00",9124,"1"
"2021-07-24 22:33:42.565+00",43,"0"
"2021-07-24 22:33:47.565+00",8575,"1"
"2021-07-24 22:33:47.565+00",43,"0"
"2021-07-24 22:33:52.565+00",43,"0"
"2021-07-24 22:33:52.565+00",9141,"1"
"2021-07-24 22:33:57.565+00",45,"0"
"2021-07-24 22:33:57.565+00",8838,"1"
"2021-07-24 22:34:02.565+00",43,"0"
"2021-07-24 22:34:02.565+00",9032,"1"
"2021-07-24 22:34:07.565+00",42,"0"
"2021-07-24 22:34:07.565+00",8658,"1"
"2021-07-24 22:34:12.565+00",8869,"1"
"2021-07-24 22:34:12.565+00",43,"0"
"2021-07-24 22:34:17.565+00",8381,"1"
"2021-07-24 22:34:17.565+00",42,"0"
"2021-07-24 22:34:22.565+00",8916,"1"
"2021-07-24 22:34:22.565+00",43,"0"
"2021-07-24 22:34:27.565+00",42,"0"
"2021-07-24 22:34:27.565+00",8720,"1"
"2021-07-24 22:34:32.565+00",9071,"1"
"2021-07-24 22:34:32.565+00",43,"0"
"2021-07-24 22:34:37.565+00",45,"0"
"2021-07-24 22:34:37.565+00",8800,"1"
"2021-07-24 22:34:42.565+00",43,"0"
"2021-07-24 22:34:42.565+00",9173,"1"
"2021-07-24 22:34:47.565+00",9211,"1"
"2021-07-24 22:34:47.565+00",42,"0"
"2021-07-24 22:34:52.565+00",9380,"1"
"2021-07-24 22:34:52.565+00",43,"0"
"2021-07-24 22:34:57.565+00",43,"0"
