"time","completed_tasks","executor"
"2021-07-24 22:10:17.565+00",142838,"1"
"2021-07-24 22:10:22.565+00",144719,"1"
"2021-07-24 22:10:22.565+00",4486,"0"
"2021-07-24 22:10:27.565+00",4504,"0"
"2021-07-24 22:10:27.565+00",147180,"1"
"2021-07-24 22:10:32.565+00",149027,"1"
"2021-07-24 22:10:32.565+00",4519,"0"
"2021-07-24 22:10:37.565+00",4534,"0"
"2021-07-24 22:10:37.565+00",151118,"1"
"2021-07-24 22:10:42.565+00",153339,"1"
"2021-07-24 22:10:42.565+00",4551,"0"
"2021-07-24 22:10:47.565+00",4567,"0"
"2021-07-24 22:10:47.565+00",155486,"1"
"2021-07-24 22:10:52.565+00",157702,"1"
"2021-07-24 22:10:52.565+00",4586,"0"
"2021-07-24 22:10:57.565+00",4603,"0"
"2021-07-24 22:10:57.565+00",160193,"1"
"2021-07-24 22:11:02.565+00",162084,"1"
"2021-07-24 22:11:02.565+00",4619,"0"
"2021-07-24 22:11:07.565+00",4638,"0"
"2021-07-24 22:11:07.565+00",164638,"1"
"2021-07-24 22:11:12.565+00",4652,"0"
"2021-07-24 22:11:12.565+00",166447,"1"
"2021-07-24 22:11:17.565+00",168915,"1"
"2021-07-24 22:11:17.565+00",4671,"0"
"2021-07-24 22:11:22.565+00",4687,"0"
"2021-07-24 22:11:22.565+00",170859,"1"
"2021-07-24 22:11:27.565+00",173325,"1"
"2021-07-24 22:11:27.565+00",4704,"0"
"2021-07-24 22:11:32.565+00",4720,"0"
"2021-07-24 22:11:32.565+00",175241,"1"
"2021-07-24 22:11:37.565+00",177685,"1"
"2021-07-24 22:11:37.565+00",4737,"0"
"2021-07-24 22:11:42.565+00",4753,"0"
"2021-07-24 22:11:42.565+00",179554,"1"
"2021-07-24 22:11:47.565+00",181992,"1"
"2021-07-24 22:11:47.565+00",4771,"0"
"2021-07-24 22:11:52.565+00",4787,"0"
"2021-07-24 22:11:52.565+00",184006,"1"
"2021-07-24 22:11:57.565+00",4805,"0"
"2021-07-24 22:11:57.565+00",186503,"1"
"2021-07-24 22:12:02.565+00",188391,"1"
"2021-07-24 22:12:02.565+00",4820,"0"
"2021-07-24 22:12:07.565+00",190748,"1"
"2021-07-24 22:12:07.565+00",4839,"0"
"2021-07-24 22:12:12.565+00",4853,"0"
"2021-07-24 22:12:12.565+00",192646,"1"
"2021-07-24 22:12:17.565+00",4869,"0"
"2021-07-24 22:12:17.565+00",195101,"1"
"2021-07-24 22:12:22.565+00",4887,"0"
"2021-07-24 22:12:22.565+00",197162,"1"
"2021-07-24 22:12:27.565+00",199691,"1"
"2021-07-24 22:12:27.565+00",4904,"0"
"2021-07-24 22:12:32.565+00",4919,"0"
"2021-07-24 22:12:32.565+00",201603,"1"
"2021-07-24 22:12:37.565+00",203960,"1"
"2021-07-24 22:12:37.565+00",4937,"0"
"2021-07-24 22:12:42.565+00",4952,"0"
"2021-07-24 22:12:42.565+00",205983,"1"
"2021-07-24 22:12:47.565+00",4971,"0"
"2021-07-24 22:12:47.565+00",208479,"1"
"2021-07-24 22:12:52.565+00",210528,"1"
"2021-07-24 22:12:52.565+00",4986,"0"
"2021-07-24 22:12:57.565+00",5001,"0"
"2021-07-24 22:12:57.565+00",212710,"1"
"2021-07-24 22:13:02.565+00",213916,"1"
"2021-07-24 22:13:02.565+00",5019,"0"
"2021-07-24 22:13:07.565+00",213924,"1"
"2021-07-24 22:13:07.565+00",5027,"0"
"2021-07-24 22:13:12.565+00",5041,"0"
"2021-07-24 22:13:12.565+00",213938,"1"
"2021-07-24 22:13:17.565+00",213946,"1"
"2021-07-24 22:13:17.565+00",5049,"0"
"2021-07-24 22:13:22.565+00",214486,"1"
"2021-07-24 22:13:22.565+00",5066,"0"
"2021-07-24 22:13:27.565+00",5076,"0"
"2021-07-24 22:13:27.565+00",214496,"1"
"2021-07-24 22:13:32.565+00",5088,"0"
"2021-07-24 22:13:32.565+00",214508,"1"
"2021-07-24 22:13:37.565+00",5096,"0"
"2021-07-24 22:13:37.565+00",214516,"1"
"2021-07-24 22:13:42.565+00",214530,"1"
"2021-07-24 22:13:42.565+00",5110,"0"
"2021-07-24 22:13:47.565+00",5118,"0"
"2021-07-24 22:13:47.565+00",214538,"1"
"2021-07-24 22:13:52.565+00",215085,"1"
"2021-07-24 22:13:52.565+00",5135,"0"
"2021-07-24 22:13:57.565+00",217018,"1"
"2021-07-24 22:13:57.565+00",5149,"0"
"2021-07-24 22:14:02.565+00",5163,"0"
"2021-07-24 22:14:02.565+00",218879,"1"
"2021-07-24 22:14:07.565+00",5179,"0"
"2021-07-24 22:14:07.565+00",221467,"1"
"2021-07-24 22:14:12.565+00",223390,"1"
"2021-07-24 22:14:12.565+00",5195,"0"
"2021-07-24 22:14:17.565+00",225904,"1"
"2021-07-24 22:14:17.565+00",5214,"0"
"2021-07-24 22:14:22.565+00",5229,"0"
"2021-07-24 22:14:22.565+00",227937,"1"
"2021-07-24 22:14:27.565+00",5247,"0"
"2021-07-24 22:14:27.565+00",230415,"1"
"2021-07-24 22:14:32.565+00",232445,"1"
"2021-07-24 22:14:32.565+00",5262,"0"
"2021-07-24 22:14:37.565+00",234621,"1"
"2021-07-24 22:14:37.565+00",5278,"0"
"2021-07-24 22:14:42.565+00",5295,"0"
"2021-07-24 22:14:42.565+00",236884,"1"
"2021-07-24 22:14:47.565+00",5312,"0"
"2021-07-24 22:14:47.565+00",239333,"1"
"2021-07-24 22:14:52.565+00",241381,"1"
"2021-07-24 22:14:52.565+00",5329,"0"
"2021-07-24 22:14:57.565+00",5347,"0"
"2021-07-24 22:14:57.565+00",243803,"1"
"2021-07-24 22:15:02.565+00",245801,"1"
"2021-07-24 22:15:02.565+00",5362,"0"
"2021-07-24 22:15:07.565+00",5380,"0"
"2021-07-24 22:15:07.565+00",248171,"1"
"2021-07-24 22:15:12.565+00",250076,"1"
"2021-07-24 22:15:12.565+00",5395,"0"
"2021-07-24 22:15:17.565+00",5413,"0"
"2021-07-24 22:15:17.565+00",252488,"1"
"2021-07-24 22:15:22.565+00",254511,"1"
"2021-07-24 22:15:22.565+00",5430,"0"
"2021-07-24 22:15:27.565+00",256937,"1"
"2021-07-24 22:15:27.565+00",5447,"0"
"2021-07-24 22:15:32.565+00",5462,"0"
"2021-07-24 22:15:32.565+00",258929,"1"
"2021-07-24 22:15:37.565+00",5479,"0"
"2021-07-24 22:15:37.565+00",261400,"1"
"2021-07-24 22:15:42.565+00",5494,"0"
"2021-07-24 22:15:42.565+00",263296,"1"
"2021-07-24 22:15:47.565+00",5510,"0"
"2021-07-24 22:15:47.565+00",265851,"1"
"2021-07-24 22:15:52.565+00",267967,"1"
"2021-07-24 22:15:52.565+00",5528,"0"
"2021-07-24 22:15:57.565+00",270427,"1"
"2021-07-24 22:15:57.565+00",5545,"0"
"2021-07-24 22:16:02.565+00",5561,"0"
"2021-07-24 22:16:02.565+00",272594,"1"
"2021-07-24 22:16:07.567+00",275039,"1"
"2021-07-24 22:16:07.567+00",5577,"0"
"2021-07-24 22:16:12.565+00",5593,"0"
"2021-07-24 22:16:12.565+00",277201,"1"
"2021-07-24 22:16:17.565+00",279598,"1"
"2021-07-24 22:16:17.565+00",5608,"0"
"2021-07-24 22:16:22.565+00",281855,"1"
"2021-07-24 22:16:22.565+00",5627,"0"
"2021-07-24 22:16:27.565+00",5643,"0"
"2021-07-24 22:16:27.565+00",284387,"1"
"2021-07-24 22:16:32.565+00",5660,"0"
"2021-07-24 22:16:32.565+00",286459,"1"
"2021-07-24 22:16:37.565+00",288912,"1"
"2021-07-24 22:16:37.565+00",5676,"0"
"2021-07-24 22:16:42.565+00",5693,"0"
"2021-07-24 22:16:42.565+00",291089,"1"
"2021-07-24 22:16:47.565+00",293377,"1"
"2021-07-24 22:16:47.565+00",5707,"0"
"2021-07-24 22:16:52.565+00",295652,"1"
"2021-07-24 22:16:52.565+00",5727,"0"
"2021-07-24 22:16:57.565+00",5744,"0"
"2021-07-24 22:16:57.565+00",298172,"1"
"2021-07-24 22:17:02.565+00",300095,"1"
"2021-07-24 22:17:02.565+00",5760,"0"
"2021-07-24 22:17:07.565+00",302483,"1"
"2021-07-24 22:17:07.565+00",5777,"0"
"2021-07-24 22:17:12.565+00",304501,"1"
"2021-07-24 22:17:12.565+00",5792,"0"
"2021-07-24 22:17:17.565+00",5808,"0"
"2021-07-24 22:17:17.565+00",306989,"1"
"2021-07-24 22:17:22.565+00",5826,"0"
"2021-07-24 22:17:22.565+00",308966,"1"
"2021-07-24 22:17:27.565+00",5843,"0"
"2021-07-24 22:17:27.565+00",311404,"1"
"2021-07-24 22:17:32.565+00",313451,"1"
"2021-07-24 22:17:32.565+00",5858,"0"
"2021-07-24 22:17:37.565+00",5875,"0"
"2021-07-24 22:17:37.565+00",315881,"1"
"2021-07-24 22:17:42.565+00",5890,"0"
"2021-07-24 22:17:42.565+00",317879,"1"
"2021-07-24 22:17:47.565+00",5907,"0"
"2021-07-24 22:17:47.565+00",320385,"1"
"2021-07-24 22:17:52.565+00",322550,"1"
"2021-07-24 22:17:52.565+00",5925,"0"
"2021-07-24 22:17:57.565+00",324888,"1"
"2021-07-24 22:17:57.565+00",5941,"0"
"2021-07-24 22:18:02.565+00",326168,"1"
"2021-07-24 22:18:02.565+00",5958,"0"
"2021-07-24 22:18:07.565+00",327071,"1"
"2021-07-24 22:18:07.565+00",5976,"0"
"2021-07-24 22:18:12.565+00",5991,"0"
"2021-07-24 22:18:12.565+00",327836,"1"
"2021-07-24 22:18:17.565+00",6009,"0"
"2021-07-24 22:18:17.565+00",330123,"1"
"2021-07-24 22:18:22.565+00",332186,"1"
"2021-07-24 22:18:22.565+00",6025,"0"
"2021-07-24 22:18:27.565+00",334920,"1"
"2021-07-24 22:18:27.565+00",6043,"0"
"2021-07-24 22:18:32.565+00",6058,"0"
"2021-07-24 22:18:32.565+00",337140,"1"
"2021-07-24 22:18:37.565+00",6073,"0"
"2021-07-24 22:18:37.565+00",339252,"1"
"2021-07-24 22:18:42.565+00",341835,"1"
"2021-07-24 22:18:42.565+00",6091,"0"
"2021-07-24 22:18:47.565+00",343914,"1"
"2021-07-24 22:18:47.565+00",6105,"0"
"2021-07-24 22:18:52.565+00",6125,"0"
"2021-07-24 22:18:52.565+00",346240,"1"
"2021-07-24 22:18:57.565+00",347329,"1"
"2021-07-24 22:18:57.565+00",6141,"0"
"2021-07-24 22:19:02.565+00",6153,"0"
"2021-07-24 22:19:02.565+00",347341,"1"
"2021-07-24 22:19:07.565+00",347349,"1"
"2021-07-24 22:19:07.565+00",6161,"0"
"2021-07-24 22:19:12.565+00",347363,"1"
"2021-07-24 22:19:12.565+00",6175,"0"
"2021-07-24 22:19:17.565+00",6183,"0"
"2021-07-24 22:19:17.565+00",347371,"1"
"2021-07-24 22:19:22.565+00",6200,"0"
"2021-07-24 22:19:22.565+00",347921,"1"
"2021-07-24 22:19:27.565+00",6208,"0"
"2021-07-24 22:19:27.565+00",347929,"1"
"2021-07-24 22:19:32.565+00",6222,"0"
"2021-07-24 22:19:32.565+00",347943,"1"
"2021-07-24 22:19:37.565+00",348497,"1"
"2021-07-24 22:19:37.565+00",6233,"0"
"2021-07-24 22:19:42.565+00",6247,"0"
"2021-07-24 22:19:42.565+00",350394,"1"
"2021-07-24 22:19:47.565+00",6263,"0"
"2021-07-24 22:19:47.565+00",352881,"1"
"2021-07-24 22:19:52.565+00",6281,"0"
"2021-07-24 22:19:52.565+00",355055,"1"
"2021-07-24 22:19:57.565+00",6298,"0"
"2021-07-24 22:19:57.565+00",357584,"1"
"2021-07-24 22:20:02.565+00",6314,"0"
"2021-07-24 22:20:02.565+00",359563,"1"
"2021-07-24 22:20:07.565+00",361944,"1"
"2021-07-24 22:20:07.565+00",6331,"0"
"2021-07-24 22:20:12.565+00",6347,"0"
"2021-07-24 22:20:12.565+00",363918,"1"
"2021-07-24 22:20:17.565+00",6363,"0"
"2021-07-24 22:20:17.565+00",366332,"1"
"2021-07-24 22:20:22.565+00",6381,"0"
"2021-07-24 22:20:22.565+00",368465,"1"
"2021-07-24 22:20:27.565+00",370625,"1"
"2021-07-24 22:20:27.565+00",6395,"0"
"2021-07-24 22:20:32.565+00",6413,"0"
"2021-07-24 22:20:32.565+00",372949,"1"
"2021-07-24 22:20:37.565+00",375417,"1"
"2021-07-24 22:20:37.565+00",6429,"0"
"2021-07-24 22:20:42.565+00",377464,"1"
"2021-07-24 22:20:42.565+00",6445,"0"
"2021-07-24 22:20:47.565+00",6462,"0"
"2021-07-24 22:20:47.565+00",379818,"1"
"2021-07-24 22:20:52.565+00",381698,"1"
"2021-07-24 22:20:52.565+00",6480,"0"
"2021-07-24 22:20:57.565+00",6498,"0"
"2021-07-24 22:20:57.565+00",384023,"1"
"2021-07-24 22:21:02.565+00",6513,"0"
"2021-07-24 22:21:02.565+00",385907,"1"
"2021-07-24 22:21:07.565+00",6528,"0"
"2021-07-24 22:21:07.565+00",387927,"1"
"2021-07-24 22:21:12.571+00",6545,"0"
"2021-07-24 22:21:12.571+00",390067,"1"
"2021-07-24 22:21:17.565+00",6563,"0"
"2021-07-24 22:21:17.565+00",392437,"1"
"2021-07-24 22:21:22.565+00",394360,"1"
"2021-07-24 22:21:22.565+00",6580,"0"
"2021-07-24 22:21:27.565+00",6595,"0"
"2021-07-24 22:21:27.565+00",396456,"1"
"2021-07-24 22:21:32.565+00",6612,"0"
"2021-07-24 22:21:32.565+00",398616,"1"
"2021-07-24 22:21:37.565+00",400931,"1"
"2021-07-24 22:21:37.565+00",6630,"0"
"2021-07-24 22:21:42.565+00",6644,"0"
"2021-07-24 22:21:42.565+00",402719,"1"
"2021-07-24 22:21:47.565+00",6661,"0"
"2021-07-24 22:21:47.565+00",405096,"1"
"2021-07-24 22:21:52.565+00",407031,"1"
"2021-07-24 22:21:52.565+00",6678,"0"
"2021-07-24 22:21:57.565+00",409438,"1"
"2021-07-24 22:21:57.565+00",6695,"0"
"2021-07-24 22:22:02.565+00",6710,"0"
"2021-07-24 22:22:02.565+00",411320,"1"
"2021-07-24 22:22:07.565+00",413617,"1"
"2021-07-24 22:22:07.565+00",6727,"0"
"2021-07-24 22:22:12.565+00",6742,"0"
"2021-07-24 22:22:12.565+00",415444,"1"
"2021-07-24 22:22:17.565+00",417784,"1"
"2021-07-24 22:22:17.565+00",6760,"0"
"2021-07-24 22:22:22.565+00",6777,"0"
"2021-07-24 22:22:22.565+00",419804,"1"
"2021-07-24 22:22:27.565+00",422200,"1"
"2021-07-24 22:22:27.565+00",6794,"0"
"2021-07-24 22:22:32.565+00",6809,"0"
"2021-07-24 22:22:32.565+00",424196,"1"
"2021-07-24 22:22:37.565+00",426275,"1"
"2021-07-24 22:22:37.565+00",6825,"0"
"2021-07-24 22:22:42.565+00",428466,"1"
"2021-07-24 22:22:42.565+00",6842,"0"
"2021-07-24 22:22:47.565+00",430536,"1"
"2021-07-24 22:22:47.565+00",6857,"0"
"2021-07-24 22:22:52.565+00",432866,"1"
"2021-07-24 22:22:52.565+00",6877,"0"
"2021-07-24 22:22:57.565+00",6893,"0"
"2021-07-24 22:22:57.565+00",435205,"1"
"2021-07-24 22:23:02.565+00",437269,"1"
"2021-07-24 22:23:02.565+00",6909,"0"
"2021-07-24 22:23:07.565+00",6924,"0"
"2021-07-24 22:23:07.565+00",439343,"1"
"2021-07-24 22:23:12.565+00",6942,"0"
"2021-07-24 22:23:12.565+00",441591,"1"
"2021-07-24 22:23:17.565+00",444021,"1"
"2021-07-24 22:23:17.565+00",6958,"0"
"2021-07-24 22:23:22.565+00",6976,"0"
"2021-07-24 22:23:22.565+00",445981,"1"
"2021-07-24 22:23:27.565+00",6993,"0"
"2021-07-24 22:23:27.565+00",448390,"1"
"2021-07-24 22:23:32.565+00",7009,"0"
"2021-07-24 22:23:32.565+00",450378,"1"
"2021-07-24 22:23:37.565+00",452715,"1"
"2021-07-24 22:23:37.565+00",7027,"0"
"2021-07-24 22:23:42.565+00",7042,"0"
"2021-07-24 22:23:42.565+00",454597,"1"
"2021-07-24 22:23:47.565+00",456879,"1"
"2021-07-24 22:23:47.565+00",7059,"0"
"2021-07-24 22:23:52.565+00",458838,"1"
"2021-07-24 22:23:52.565+00",7076,"0"
"2021-07-24 22:23:57.565+00",7094,"0"
"2021-07-24 22:23:57.565+00",461189,"1"
"2021-07-24 22:24:02.565+00",7109,"0"
"2021-07-24 22:24:02.565+00",463109,"1"
"2021-07-24 22:24:07.574+00",7128,"0"
"2021-07-24 22:24:07.574+00",465379,"1"
"2021-07-24 22:24:12.565+00",467323,"1"
"2021-07-24 22:24:12.565+00",7142,"0"
"2021-07-24 22:24:17.565+00",469748,"1"
"2021-07-24 22:24:17.565+00",7159,"0"
"2021-07-24 22:24:22.565+00",7176,"0"
"2021-07-24 22:24:22.565+00",471691,"1"
"2021-07-24 22:24:27.565+00",474050,"1"
"2021-07-24 22:24:27.565+00",7193,"0"
"2021-07-24 22:24:32.565+00",7208,"0"
"2021-07-24 22:24:32.565+00",476009,"1"
"2021-07-24 22:24:37.565+00",478339,"1"
"2021-07-24 22:24:37.565+00",7228,"0"
"2021-07-24 22:24:42.565+00",478351,"1"
"2021-07-24 22:24:42.565+00",7240,"0"
"2021-07-24 22:24:47.565+00",478359,"1"
"2021-07-24 22:24:47.565+00",7248,"0"
"2021-07-24 22:24:52.565+00",478938,"1"
"2021-07-24 22:24:52.565+00",7265,"0"
"2021-07-24 22:24:57.565+00",478946,"1"
"2021-07-24 22:24:57.565+00",7273,"0"
"2021-07-24 22:25:02.565+00",7287,"0"
"2021-07-24 22:25:02.565+00",478960,"1"
"2021-07-24 22:25:07.565+00",478968,"1"
"2021-07-24 22:25:07.565+00",7295,"0"
"2021-07-24 22:25:12.565+00",478982,"1"
"2021-07-24 22:25:12.565+00",7309,"0"
"2021-07-24 22:25:17.565+00",7319,"0"
"2021-07-24 22:25:17.565+00",478992,"1"
"2021-07-24 22:25:22.565+00",479570,"1"
"2021-07-24 22:25:22.565+00",7334,"0"
"2021-07-24 22:25:27.57+00",7342,"0"
"2021-07-24 22:25:27.57+00",479578,"1"
"2021-07-24 22:25:32.565+00",479592,"1"
"2021-07-24 22:25:32.565+00",7356,"0"
"2021-07-24 22:25:37.565+00",479602,"1"
"2021-07-24 22:25:37.565+00",7366,"0"
"2021-07-24 22:25:42.565+00",7378,"0"
"2021-07-24 22:25:42.565+00",479614,"1"
"2021-07-24 22:25:47.565+00",479622,"1"
"2021-07-24 22:25:47.565+00",7386,"0"
"2021-07-24 22:25:52.565+00",7403,"0"
"2021-07-24 22:25:52.565+00",480213,"1"
"2021-07-24 22:25:57.565+00",480221,"1"
"2021-07-24 22:25:57.565+00",7411,"0"
"2021-07-24 22:26:02.565+00",7425,"0"
"2021-07-24 22:26:02.565+00",480235,"1"
"2021-07-24 22:26:07.565+00",7433,"0"
"2021-07-24 22:26:07.565+00",480243,"1"
"2021-07-24 22:26:12.565+00",7447,"0"
"2021-07-24 22:26:12.565+00",480257,"1"
"2021-07-24 22:26:17.565+00",480265,"1"
"2021-07-24 22:26:17.565+00",7455,"0"
"2021-07-24 22:26:22.565+00",480828,"1"
"2021-07-24 22:26:22.565+00",7472,"0"
"2021-07-24 22:26:27.565+00",480836,"1"
"2021-07-24 22:26:27.565+00",7480,"0"
"2021-07-24 22:26:32.565+00",481374,"1"
"2021-07-24 22:26:32.565+00",7492,"0"
"2021-07-24 22:26:37.565+00",7506,"0"
"2021-07-24 22:26:37.565+00",483608,"1"
"2021-07-24 22:26:42.565+00",7523,"0"
"2021-07-24 22:26:42.565+00",486092,"1"
"2021-07-24 22:26:47.565+00",7540,"0"
"2021-07-24 22:26:47.565+00",488648,"1"
"2021-07-24 22:26:52.565+00",490617,"1"
"2021-07-24 22:26:52.565+00",7556,"0"
"2021-07-24 22:26:57.565+00",7573,"0"
"2021-07-24 22:26:57.565+00",493116,"1"
"2021-07-24 22:27:02.565+00",7588,"0"
"2021-07-24 22:27:02.565+00",495156,"1"
"2021-07-24 22:27:07.565+00",497547,"1"
"2021-07-24 22:27:07.565+00",7604,"0"
"2021-07-24 22:27:12.565+00",499566,"1"
"2021-07-24 22:27:12.565+00",7619,"0"
"2021-07-24 22:27:17.565+00",502023,"1"
"2021-07-24 22:27:17.565+00",7636,"0"
"2021-07-24 22:27:22.565+00",504052,"1"
"2021-07-24 22:27:22.565+00",7653,"0"
"2021-07-24 22:27:27.565+00",7670,"0"
"2021-07-24 22:27:27.565+00",506511,"1"
"2021-07-24 22:27:32.565+00",508504,"1"
"2021-07-24 22:27:32.565+00",7685,"0"
"2021-07-24 22:27:37.565+00",510863,"1"
"2021-07-24 22:27:37.565+00",7703,"0"
"2021-07-24 22:27:42.565+00",7716,"0"
"2021-07-24 22:27:42.565+00",512831,"1"
"2021-07-24 22:27:47.565+00",514912,"1"
"2021-07-24 22:27:47.565+00",7731,"0"
"2021-07-24 22:27:52.565+00",517400,"1"
"2021-07-24 22:27:52.565+00",7750,"0"
"2021-07-24 22:27:57.565+00",519502,"1"
"2021-07-24 22:27:57.565+00",7764,"0"
"2021-07-24 22:28:02.565+00",7782,"0"
"2021-07-24 22:28:02.565+00",521763,"1"
"2021-07-24 22:28:07.565+00",7799,"0"
"2021-07-24 22:28:07.565+00",524198,"1"
"2021-07-24 22:28:12.565+00",7813,"0"
"2021-07-24 22:28:12.565+00",526250,"1"
"2021-07-24 22:28:17.567+00",528774,"1"
"2021-07-24 22:28:17.567+00",7831,"0"
"2021-07-24 22:28:22.565+00",530861,"1"
"2021-07-24 22:28:22.565+00",7847,"0"
"2021-07-24 22:28:27.565+00",532693,"1"
"2021-07-24 22:28:27.565+00",7864,"0"
"2021-07-24 22:28:32.565+00",7877,"0"
"2021-07-24 22:28:32.565+00",534571,"1"
"2021-07-24 22:28:37.565+00",537110,"1"
"2021-07-24 22:28:37.565+00",7893,"0"
"2021-07-24 22:28:42.565+00",7908,"0"
"2021-07-24 22:28:42.565+00",539178,"1"
"2021-07-24 22:28:47.565+00",7925,"0"
"2021-07-24 22:28:47.565+00",541806,"1"
"2021-07-24 22:28:52.565+00",543574,"1"
"2021-07-24 22:28:52.565+00",7942,"0"
"2021-07-24 22:28:57.565+00",7961,"0"
"2021-07-24 22:28:57.565+00",544311,"1"
"2021-07-24 22:29:02.565+00",7974,"0"
"2021-07-24 22:29:02.565+00",545113,"1"
"2021-07-24 22:29:07.565+00",546153,"1"
"2021-07-24 22:29:07.565+00",7993,"0"
"2021-07-24 22:29:12.574+00",8006,"0"
"2021-07-24 22:29:12.574+00",547882,"1"
"2021-07-24 22:29:17.565+00",550301,"1"
"2021-07-24 22:29:17.565+00",8022,"0"
"2021-07-24 22:29:22.565+00",552961,"1"
"2021-07-24 22:29:22.565+00",8040,"0"
"2021-07-24 22:29:27.565+00",555365,"1"
"2021-07-24 22:29:27.565+00",8055,"0"
"2021-07-24 22:29:32.565+00",557838,"1"
"2021-07-24 22:29:32.565+00",8071,"0"
"2021-07-24 22:29:37.565+00",560310,"1"
"2021-07-24 22:29:37.565+00",8086,"0"
"2021-07-24 22:29:42.565+00",8102,"0"
"2021-07-24 22:29:42.565+00",562571,"1"
"2021-07-24 22:29:47.565+00",8117,"0"
"2021-07-24 22:29:47.565+00",564795,"1"
"2021-07-24 22:29:52.565+00",566960,"1"
"2021-07-24 22:29:52.565+00",8136,"0"
"2021-07-24 22:29:57.565+00",569430,"1"
"2021-07-24 22:29:57.565+00",8154,"0"
"2021-07-24 22:30:02.565+00",8167,"0"
"2021-07-24 22:30:02.565+00",571343,"1"
"2021-07-24 22:30:07.565+00",573809,"1"
"2021-07-24 22:30:07.565+00",8186,"0"
"2021-07-24 22:30:12.565+00",575539,"1"
"2021-07-24 22:30:12.565+00",8199,"0"
"2021-07-24 22:30:17.565+00",8218,"0"
"2021-07-24 22:30:17.565+00",578079,"1"
"2021-07-24 22:30:22.565+00",8233,"0"
"2021-07-24 22:30:22.565+00",579954,"1"
"2021-07-24 22:30:27.565+00",582342,"1"
"2021-07-24 22:30:27.565+00",8251,"0"
"2021-07-24 22:30:32.565+00",584329,"1"
"2021-07-24 22:30:32.565+00",8265,"0"
"2021-07-24 22:30:37.565+00",8282,"0"
"2021-07-24 22:30:37.565+00",586807,"1"
"2021-07-24 22:30:42.565+00",588661,"1"
"2021-07-24 22:30:42.565+00",8296,"0"
"2021-07-24 22:30:47.565+00",8313,"0"
"2021-07-24 22:30:47.565+00",591152,"1"
"2021-07-24 22:30:52.565+00",593375,"1"
"2021-07-24 22:30:52.565+00",8330,"0"
"2021-07-24 22:30:57.565+00",595966,"1"
"2021-07-24 22:30:57.565+00",8346,"0"
"2021-07-24 22:31:02.565+00",8362,"0"
"2021-07-24 22:31:02.565+00",598018,"1"
"2021-07-24 22:31:07.565+00",600611,"1"
"2021-07-24 22:31:07.565+00",8378,"0"
"2021-07-24 22:31:12.565+00",8393,"0"
"2021-07-24 22:31:12.565+00",602709,"1"
"2021-07-24 22:31:17.565+00",605131,"1"
"2021-07-24 22:31:17.565+00",8409,"0"
"2021-07-24 22:31:22.565+00",607431,"1"
"2021-07-24 22:31:22.565+00",8427,"0"
"2021-07-24 22:31:27.565+00",609912,"1"
"2021-07-24 22:31:27.565+00",8442,"0"
"2021-07-24 22:31:32.565+00",612096,"1"
"2021-07-24 22:31:32.565+00",8458,"0"
"2021-07-24 22:31:37.565+00",8473,"0"
"2021-07-24 22:31:37.565+00",614510,"1"
"2021-07-24 22:31:42.565+00",8489,"0"
"2021-07-24 22:31:42.565+00",616767,"1"
"2021-07-24 22:31:47.565+00",8506,"0"
"2021-07-24 22:31:47.565+00",619097,"1"
"2021-07-24 22:31:52.565+00",8522,"0"
"2021-07-24 22:31:52.565+00",621027,"1"
"2021-07-24 22:31:57.565+00",623351,"1"
"2021-07-24 22:31:57.565+00",8541,"0"
"2021-07-24 22:32:02.569+00",8554,"0"
"2021-07-24 22:32:02.569+00",625248,"1"
"2021-07-24 22:32:07.565+00",627654,"1"
"2021-07-24 22:32:07.565+00",8573,"0"
"2021-07-24 22:32:12.573+00",8586,"0"
"2021-07-24 22:32:12.573+00",629485,"1"
"2021-07-24 22:32:17.565+00",8604,"0"
"2021-07-24 22:32:17.565+00",631987,"1"
"2021-07-24 22:32:22.565+00",633842,"1"
"2021-07-24 22:32:22.565+00",8620,"0"
"2021-07-24 22:32:27.574+00",8637,"0"
"2021-07-24 22:32:27.574+00",636217,"1"
"2021-07-24 22:32:32.565+00",638126,"1"
"2021-07-24 22:32:32.565+00",8651,"0"
"2021-07-24 22:32:37.565+00",640190,"1"
"2021-07-24 22:32:37.565+00",8667,"0"
"2021-07-24 22:32:42.565+00",642342,"1"
"2021-07-24 22:32:42.565+00",8683,"0"
"2021-07-24 22:32:47.565+00",644767,"1"
"2021-07-24 22:32:47.565+00",8701,"0"
"2021-07-24 22:32:52.565+00",8716,"0"
"2021-07-24 22:32:52.565+00",646756,"1"
"2021-07-24 22:32:57.565+00",648948,"1"
"2021-07-24 22:32:57.565+00",8730,"0"
"2021-07-24 22:33:02.565+00",8747,"0"
"2021-07-24 22:33:02.565+00",651136,"1"
"2021-07-24 22:33:07.565+00",8766,"0"
"2021-07-24 22:33:07.565+00",653438,"1"
"2021-07-24 22:33:12.565+00",655381,"1"
"2021-07-24 22:33:12.565+00",8779,"0"
"2021-07-24 22:33:17.565+00",8797,"0"
"2021-07-24 22:33:17.565+00",657822,"1"
"2021-07-24 22:33:22.565+00",659852,"1"
"2021-07-24 22:33:22.565+00",8812,"0"
"2021-07-24 22:33:27.565+00",662041,"1"
"2021-07-24 22:33:27.565+00",8827,"0"
"2021-07-24 22:33:32.565+00",8844,"0"
"2021-07-24 22:33:32.565+00",664212,"1"
